year,month,state,crime_rate
1995,9,CA,147399.0
1995,9,CO,16902.0
1995,9,CT,12795.0
1995,9,DC,6275.0
1995,9,DE,246.0
1995,9,FL,88918.0
1995,9,GA,35410.0
1995,9,HI,7537.0
1995,9,IA,9119.0
1995,9,ID,4573.0
1995,9,IL,26495.0
1995,9,IN,18512.0
1995,9,KS,3593.0
1995,9,KY,9241.0
1995,9,LA,23196.0
1995,9,MA,20621.0
1995,9,MD,28563.0
1995,9,ME,3429.0
1995,9,MI,41479.0
1995,9,MN,18126.0
1995,9,MO,23357.0
1995,9,MS,6405.0
1995,9,MT,603.0
1995,9,NC,34804.0
1995,9,ND,1776.0
1995,9,NE,6368.0
1995,9,NH,1923.0
1995,9,NJ,32475.0
1995,9,NM,7392.0
1995,9,NV,7963.0
1995,9,NY,65512.0
1995,9,OH,35414.0
1995,9,OK,16279.0
1995,9,OR,16906.0
1995,9,PA,31535.0
1995,9,RI,3894.0
1995,9,SC,18690.0
1995,9,SD,1814.0
1995,9,TN,20685.0
1995,9,TX,90004.0
1995,9,UT,10690.0
1995,9,VA,22429.0
1995,9,VT,598.0
1995,9,WA,27324.0
1995,9,WI,17596.0
1995,9,WV,3836.0
1995,9,WY,1849.0
1995,10,AK,2324.0
1995,10,AL,6844.0
1995,10,AR,10229.0
1995,10,AZ,30410.0
1995,10,CA,152235.0
1995,10,CO,16307.0
1995,10,CT,13268.0
1995,10,DC,4845.0
1995,10,DE,248.0
1995,10,FL,92477.0
1995,10,GA,36960.0
1995,10,HI,7146.0
1995,10,IA,9068.0
1995,10,ID,4674.0
1995,10,IL,28036.0
1995,10,IN,18278.0
1995,10,KS,3645.0
1995,10,KY,11276.0
1995,10,LA,23387.0
1995,10,MA,20893.0
1995,10,MD,28853.0
1995,10,ME,3933.0
1995,10,MI,43499.0
1995,10,MN,19283.0
1995,10,MO,22960.0
1995,10,MS,6705.0
1995,10,MT,640.0
1995,10,NC,36162.0
1995,10,ND,1585.0
1995,10,NE,7274.0
1995,10,NH,2202.0
1995,10,NJ,33317.0
1995,10,NM,7129.0
1995,10,NV,8838.0
1995,10,NY,68504.0
1995,10,OH,36493.0
1995,10,OK,16526.0
1995,10,OR,16934.0
1995,10,PA,29694.0
1995,10,RI,4228.0
1995,10,SC,19781.0
1995,10,SD,1733.0
1995,10,TN,21336.0
1995,10,TX,93900.0
1995,10,UT,11498.0
1995,10,VA,23758.0
1995,10,VT,657.0
1995,10,WA,28603.0
1995,10,WI,20917.0
1995,10,WV,4074.0
1995,10,WY,1822.0
1995,11,AK,1881.0
1995,11,AL,6775.0
1995,11,AR,9851.0
1995,11,AZ,28599.0
1995,11,CA,143706.0
1995,11,CO,15519.0
1995,11,CT,11998.0
1995,11,DC,5159.0
1995,11,DE,249.0
1995,11,FL,89345.0
1995,11,GA,35138.0
1995,11,HI,6921.0
1995,11,IA,7438.0
1995,11,ID,4204.0
1995,11,IL,23932.0
1995,11,IN,16907.0
1995,11,KS,3347.0
1995,11,KY,9207.0
1995,11,LA,23289.0
1995,11,MA,18752.0
1995,11,MD,26748.0
1995,11,ME,3608.0
1995,11,MI,36618.0
1995,11,MN,16307.0
1995,11,MO,20942.0
1995,11,MS,6304.0
1995,11,MT,504.0
1995,11,NC,33756.0
1995,11,ND,1173.0
1995,11,NE,5720.0
1995,11,NH,1845.0
1995,11,NJ,29257.0
1995,11,NM,7113.0
1995,11,NV,8535.0
1995,11,NY,63101.0
1995,11,OH,31861.0
1995,11,OK,15389.0
1995,11,OR,16090.0
1995,11,PA,25846.0
1995,11,RI,3880.0
1995,11,SC,17977.0
1995,11,SD,1437.0
1995,11,TN,20238.0
1995,11,TX,89616.0
1995,11,UT,9640.0
1995,11,VA,21100.0
1995,11,VT,611.0
1995,11,WA,27520.0
1995,11,WI,16687.0
1995,11,WV,3769.0
1995,11,WY,1504.0
1995,12,AK,6461.0
1995,12,AL,128370.0
1995,12,AR,9552.0
1995,12,AZ,27068.0
1995,12,CA,143359.0
1995,12,CO,15851.0
1995,12,CT,10379.0
1995,12,DC,9162.0
1995,12,DE,245.0
1995,12,FL,87987.0
1995,12,GA,34237.0
1995,12,HI,6902.0
1995,12,IA,6900.0
1995,12,ID,4035.0
1995,12,IL,23816.0
1995,12,IN,15735.0
1995,12,KS,3141.0
1995,12,KY,10132.0
1995,12,LA,23496.0
1995,12,MA,17883.0
1995,12,MD,24687.0
1995,12,ME,2899.0
1995,12,MI,34376.0
1995,12,MN,15305.0
1995,12,MO,20284.0
1995,12,MS,6196.0
1995,12,MT,651.0
1995,12,NC,32796.0
1995,12,ND,1196.0
1995,12,NE,5721.0
1995,12,NH,1695.0
1995,12,NJ,27210.0
1995,12,NM,7559.0
1995,12,NV,8023.0
1995,12,NY,66079.0
1995,12,OH,31731.0
1995,12,OK,14796.0
1995,12,OR,15789.0
1995,12,PA,26287.0
1995,12,RI,3377.0
1995,12,SC,19555.0
1995,12,SD,1483.0
1995,12,TN,20834.0
1995,12,TX,90712.0
1995,12,UT,8938.0
1995,12,VA,21437.0
1995,12,VT,12510.0
1995,12,WA,27144.0
1995,12,WI,15082.0
1995,12,WV,3660.0
1995,12,WY,1637.0
1996,1,AK,2204.0
1996,1,AL,6675.0
1996,1,AR,9379.0
1996,1,AZ,27163.0
1996,1,CA,154283.0
1996,1,CO,9834.0
1996,1,CT,10336.0
1996,1,DC,
1996,1,DE,3049.0
1996,1,FL,23508.0
1996,1,GA,37187.0
1996,1,HI,7121.0
1996,1,IA,6427.0
1996,1,ID,3610.0
1996,1,IL,24501.0
1996,1,IN,15205.0
1996,1,KS,3244.0
1996,1,KY,4852.0
1996,1,LA,20969.0
1996,1,MA,17729.0
1996,1,MD,24146.0
1996,1,ME,2585.0
1996,1,MI,35760.0
1996,1,MN,14691.0
1996,1,MO,19842.0
1996,1,MS,7598.0
1996,1,MT,
1996,1,NC,31658.0
1996,1,ND,1118.0
1996,1,NE,5027.0
1996,1,NH,2011.0
1996,1,NJ,25550.0
1996,1,NM,8321.0
1996,1,NV,8199.0
1996,1,NY,59234.0
1996,1,OH,30891.0
1996,1,OK,14677.0
1996,1,OR,16635.0
1996,1,PA,27571.0
1996,1,RI,3170.0
1996,1,SC,18488.0
1996,1,SD,1185.0
1996,1,TN,20517.0
1996,1,TX,90718.0
1996,1,UT,9384.0
1996,1,VA,19788.0
1996,1,VT,402.0
1996,1,WA,26193.0
1996,1,WI,13824.0
1996,1,WV,3537.0
1996,1,WY,1404.0
1996,2,AK,2061.0
1996,2,AL,6660.0
1996,2,AR,8498.0
1996,2,AZ,25878.0
1996,2,CA,141584.0
1996,2,CO,9509.0
1996,2,CT,10269.0
1996,2,DC,
1996,2,DE,2912.0
1996,2,FL,23508.0
1996,2,GA,32080.0
1996,2,HI,6613.0
1996,2,IA,6302.0
1996,2,ID,3706.0
1996,2,IL,21987.0
1996,2,IN,15203.0
1996,2,KS,2929.0
1996,2,KY,4766.0
1996,2,LA,19710.0
1996,2,MA,17136.0
1996,2,MD,23407.0
1996,2,ME,2638.0
1996,2,MI,33464.0
1996,2,MN,15269.0
1996,2,MO,19088.0
1996,2,MS,5838.0
1996,2,MT,
1996,2,NC,28810.0
1996,2,ND,1080.0
1996,2,NE,5357.0
1996,2,NH,2044.0
1996,2,NJ,24661.0
1996,2,NM,7347.0
1996,2,NV,7803.0
1996,2,NY,58403.0
1996,2,OH,29571.0
1996,2,OK,13500.0
1996,2,OR,14597.0
1996,2,PA,28304.0
1996,2,RI,3051.0
1996,2,SC,16056.0
1996,2,SD,1389.0
1996,2,TN,16749.0
1996,2,TX,82028.0
1996,2,UT,9112.0
1996,2,VA,19158.0
1996,2,VT,433.0
1996,2,WA,25593.0
1996,2,WI,13013.0
1996,2,WV,3516.0
1996,2,WY,1520.0
1996,3,AK,2462.0
1996,3,AL,6631.0
1996,3,AR,8969.0
1996,3,AZ,25879.0
1996,3,CA,147171.0
1996,3,CO,10394.0
1996,3,CT,11025.0
1996,3,DC,
1996,3,DE,3102.0
1996,3,FL,23507.0
1996,3,GA,33991.0
1996,3,HI,7233.0
1996,3,IA,7048.0
1996,3,ID,4097.0
1996,3,IL,23437.0
1996,3,IN,15500.0
1996,3,KS,2946.0
1996,3,KY,4521.0
1996,3,LA,19652.0
1996,3,MA,17710.0
1996,3,MD,25146.0
1996,3,ME,2872.0
1996,3,MI,35237.0
1996,3,MN,15860.0
1996,3,MO,19755.0
1996,3,MS,6245.0
1996,3,MT,
1996,3,NC,30417.0
1996,3,ND,1186.0
1996,3,NE,5589.0
1996,3,NH,1990.0
1996,3,NJ,27251.0
1996,3,NM,7657.0
1996,3,NV,8144.0
1996,3,NY,59491.0
1996,3,OH,29495.0
1996,3,OK,14000.0
1996,3,OR,15597.0
1996,3,PA,29839.0
1996,3,RI,3060.0
1996,3,SC,18216.0
1996,3,SD,1371.0
1996,3,TN,18205.0
1996,3,TX,87144.0
1996,3,UT,10189.0
1996,3,VA,20878.0
1996,3,VT,478.0
1996,3,WA,27072.0
1996,3,WI,14494.0
1996,3,WV,3693.0
1996,3,WY,1549.0
1996,4,AK,2430.0
1996,4,AL,6688.0
1996,4,AR,9031.0
1996,4,AZ,24228.0
1996,4,CA,138242.0
1996,4,CO,10234.0
1996,4,CT,11618.0
1996,4,DC,
1996,4,DE,2462.0
1996,4,FL,23506.0
1996,4,GA,34982.0
1996,4,HI,6720.0
1996,4,IA,7147.0
1996,4,ID,3857.0
1996,4,IL,23272.0
1996,4,IN,16697.0
1996,4,KS,2939.0
1996,4,KY,4665.0
1996,4,LA,20472.0
1996,4,MA,18656.0
1996,4,MD,25148.0
1996,4,ME,3229.0
1996,4,MI,35504.0
1996,4,MN,17151.0
1996,4,MO,19679.0
1996,4,MS,6510.0
1996,4,MT,
1996,4,NC,31772.0
1996,4,ND,1487.0
1996,4,NE,6064.0
1996,4,NH,2170.0
1996,4,NJ,27652.0
1996,4,NM,7427.0
1996,4,NV,7177.0
1996,4,NY,59221.0
1996,4,OH,31740.0
1996,4,OK,14329.0
1996,4,OR,14887.0
1996,4,PA,30489.0
1996,4,RI,3258.0
1996,4,SC,18365.0
1996,4,SD,1538.0
1996,4,TN,18651.0
1996,4,TX,88673.0
1996,4,UT,9806.0
1996,4,VA,20748.0
1996,4,VT,523.0
1996,4,WA,26451.0
1996,4,WI,15773.0
1996,4,WV,3865.0
1996,4,WY,1647.0
1996,5,AK,2683.0
1996,5,AL,6769.0
1996,5,AR,9841.0
1996,5,AZ,24387.0
1996,5,CA,139431.0
1996,5,CO,10419.0
1996,5,CT,11976.0
1996,5,DC,
1996,5,DE,2791.0
1996,5,FL,23506.0
1996,5,GA,41060.0
1996,5,HI,6899.0
1996,5,IA,7616.0
1996,5,ID,4191.0
1996,5,IL,25783.0
1996,5,IN,17270.0
1996,5,KS,3388.0
1996,5,KY,5424.0
1996,5,LA,21917.0
1996,5,MA,19659.0
1996,5,MD,26107.0
1996,5,ME,3767.0
1996,5,MI,36621.0
1996,5,MN,18745.0
1996,5,MO,20992.0
1996,5,MS,7040.0
1996,5,MT,
1996,5,NC,34715.0
1996,5,ND,1623.0
1996,5,NE,6261.0
1996,5,NH,2370.0
1996,5,NJ,29516.0
1996,5,NM,7355.0
1996,5,NV,8123.0
1996,5,NY,62541.0
1996,5,OH,34635.0
1996,5,OK,16393.0
1996,5,OR,15430.0
1996,5,PA,31919.0
1996,5,RI,3346.0
1996,5,SC,19914.0
1996,5,SD,1599.0
1996,5,TN,20538.0
1996,5,TX,96167.0
1996,5,UT,9930.0
1996,5,VA,22380.0
1996,5,VT,584.0
1996,5,WA,27718.0
1996,5,WI,16845.0
1996,5,WV,3915.0
1996,5,WY,1835.0
1996,6,AK,2792.0
1996,6,AL,6709.0
1996,6,AR,10383.0
1996,6,AZ,23381.0
1996,6,CA,132401.0
1996,6,CO,10978.0
1996,6,CT,12406.0
1996,6,DC,32985.0
1996,6,DE,2765.0
1996,6,FL,24428.0
1996,6,GA,38615.0
1996,6,HI,6323.0
1996,6,IA,7795.0
1996,6,ID,4189.0
1996,6,IL,26946.0
1996,6,IN,18191.0
1996,6,KS,3407.0
1996,6,KY,5490.0
1996,6,LA,21532.0
1996,6,MA,20268.0
1996,6,MD,26091.0
1996,6,ME,3868.0
1996,6,MI,38871.0
1996,6,MN,19039.0
1996,6,MO,21992.0
1996,6,MS,7389.0
1996,6,MT,
1996,6,NC,34550.0
1996,6,ND,1631.0
1996,6,NE,6237.0
1996,6,NH,2398.0
1996,6,NJ,30627.0
1996,6,NM,7595.0
1996,6,NV,7600.0
1996,6,NY,65167.0
1996,6,OH,34288.0
1996,6,OK,15857.0
1996,6,OR,14746.0
1996,6,PA,31373.0
1996,6,RI,3651.0
1996,6,SC,19894.0
1996,6,SD,1708.0
1996,6,TN,20997.0
1996,6,TX,93253.0
1996,6,UT,9006.0
1996,6,VA,23466.0
1996,6,VT,586.0
1996,6,WA,26498.0
1996,6,WI,17691.0
1996,6,WV,3701.0
1996,6,WY,1958.0
1996,7,AK,2675.0
1996,7,AL,6709.0
1996,7,AR,11260.0
1996,7,AZ,24801.0
1996,7,CA,142642.0
1996,7,CO,10688.0
1996,7,CT,13062.0
1996,7,DC,
1996,7,DE,2301.0
1996,7,FL,23507.0
1996,7,GA,41282.0
1996,7,HI,6348.0
1996,7,IA,7081.0
1996,7,ID,4728.0
1996,7,IL,29200.0
1996,7,IN,20374.0
1996,7,KS,3785.0
1996,7,KY,5959.0
1996,7,LA,23044.0
1996,7,MA,21830.0
1996,7,MD,29089.0
1996,7,ME,4265.0
1996,7,MI,43791.0
1996,7,MN,20763.0
1996,7,MO,23202.0
1996,7,MS,8204.0
1996,7,MT,
1996,7,NC,38188.0
1996,7,ND,1486.0
1996,7,NE,7090.0
1996,7,NH,2597.0
1996,7,NJ,33509.0
1996,7,NM,8222.0
1996,7,NV,7815.0
1996,7,NY,67874.0
1996,7,OH,37659.0
1996,7,OK,17669.0
1996,7,OR,15961.0
1996,7,PA,35045.0
1996,7,RI,3688.0
1996,7,SC,22403.0
1996,7,SD,1997.0
1996,7,TN,23097.0
1996,7,TX,99996.0
1996,7,UT,9452.0
1996,7,VA,25368.0
1996,7,VT,568.0
1996,7,WA,28338.0
1996,7,WI,19411.0
1996,7,WV,4095.0
1996,7,WY,1894.0
1996,8,AK,2626.0
1996,8,AL,6736.0
1996,8,AR,11047.0
1996,8,AZ,25568.0
1996,8,CA,138473.0
1996,8,CO,10608.0
1996,8,CT,13063.0
1996,8,DC,
1996,8,DE,2197.0
1996,8,FL,23507.0
1996,8,GA,42228.0
1996,8,HI,6390.0
1996,8,IA,8877.0
1996,8,ID,4501.0
1996,8,IL,29500.0
1996,8,IN,19709.0
1996,8,KS,3978.0
1996,8,KY,5762.0
1996,8,LA,22674.0
1996,8,MA,21922.0
1996,8,MD,29358.0
1996,8,ME,4205.0
1996,8,MI,42522.0
1996,8,MN,20703.0
1996,8,MO,23378.0
1996,8,MS,7854.0
1996,8,MT,
1996,8,NC,36900.0
1996,8,ND,1379.0
1996,8,NE,7009.0
1996,8,NH,2603.0
1996,8,NJ,33239.0
1996,8,NM,8095.0
1996,8,NV,8251.0
1996,8,NY,69675.0
1996,8,OH,37581.0
1996,8,OK,17618.0
1996,8,OR,16441.0
1996,8,PA,34910.0
1996,8,RI,3918.0
1996,8,SC,21351.0
1996,8,SD,1859.0
1996,8,TN,22345.0
1996,8,TX,96181.0
1996,8,UT,9626.0
1996,8,VA,25658.0
1996,8,VT,620.0
1996,8,WA,28507.0
1996,8,WI,20136.0
1996,8,WV,4204.0
1996,8,WY,1815.0
1996,9,AK,2832.0
1996,9,AL,6673.0
1996,9,AR,9953.0
1996,9,AZ,25413.0
1996,9,CA,131854.0
1996,9,CO,10631.0
1996,9,CT,12137.0
1996,9,DC,
1996,9,DE,1925.0
1996,9,FL,23507.0
1996,9,GA,37004.0
1996,9,HI,6151.0
1996,9,IA,8399.0
1996,9,ID,4070.0
1996,9,IL,26516.0
1996,9,IN,18169.0
1996,9,KS,3363.0
1996,9,KY,5729.0
1996,9,LA,21145.0
1996,9,MA,19342.0
1996,9,MD,26388.0
1996,9,ME,3780.0
1996,9,MI,39446.0
1996,9,MN,18140.0
1996,9,MO,22157.0
1996,9,MS,7219.0
1996,9,MT,
1996,9,NC,34238.0
1996,9,ND,1283.0
1996,9,NE,6414.0
1996,9,NH,2348.0
1996,9,NJ,30392.0
1996,9,NM,7921.0
1996,9,NV,8053.0
1996,9,NY,63084.0
1996,9,OH,34912.0
1996,9,OK,16248.0
1996,9,OR,14580.0
1996,9,PA,31539.0
1996,9,RI,3488.0
1996,9,SC,19612.0
1996,9,SD,1715.0
1996,9,TN,21244.0
1996,9,TX,91946.0
1996,9,UT,9045.0
1996,9,VA,22516.0
1996,9,VT,504.0
1996,9,WA,26769.0
1996,9,WI,18809.0
1996,9,WV,3833.0
1996,9,WY,1684.0
1996,10,AK,2057.0
1996,10,AL,6676.0
1996,10,AR,10371.0
1996,10,AZ,27367.0
1996,10,CA,137573.0
1996,10,CO,10564.0
1996,10,CT,11945.0
1996,10,DC,
1996,10,DE,2022.0
1996,10,FL,23507.0
1996,10,GA,37561.0
1996,10,HI,6518.0
1996,10,IA,8369.0
1996,10,ID,3987.0
1996,10,IL,27365.0
1996,10,IN,18332.0
1996,10,KS,3703.0
1996,10,KY,5970.0
1996,10,LA,21376.0
1996,10,MA,19914.0
1996,10,MD,25158.0
1996,10,ME,3952.0
1996,10,MI,42039.0
1996,10,MN,18772.0
1996,10,MO,22500.0
1996,10,MS,7515.0
1996,10,MT,
1996,10,NC,35457.0
1996,10,ND,1309.0
1996,10,NE,6418.0
1996,10,NH,2429.0
1996,10,NJ,30329.0
1996,10,NM,8684.0
1996,10,NV,8434.0
1996,10,NY,65207.0
1996,10,OH,34971.0
1996,10,OK,17010.0
1996,10,OR,16563.0
1996,10,PA,33362.0
1996,10,RI,3594.0
1996,10,SC,20038.0
1996,10,SD,1648.0
1996,10,TN,21797.0
1996,10,TX,95420.0
1996,10,UT,10170.0
1996,10,VA,23873.0
1996,10,VT,188.0
1996,10,WA,27703.0
1996,10,WI,18673.0
1996,10,WV,3951.0
1996,10,WY,1884.0
1996,11,AK,1983.0
1996,11,AL,6658.0
1996,11,AR,9376.0
1996,11,AZ,24715.0
1996,11,CA,131728.0
1996,11,CO,9293.0
1996,11,CT,10668.0
1996,11,DC,
1996,11,DE,1729.0
1996,11,FL,23505.0
1996,11,GA,34675.0
1996,11,HI,5909.0
1996,11,IA,6887.0
1996,11,ID,3722.0
1996,11,IL,23776.0
1996,11,IN,16315.0
1996,11,KS,3207.0
1996,11,KY,5397.0
1996,11,LA,20194.0
1996,11,MA,17420.0
1996,11,MD,24370.0
1996,11,ME,3688.0
1996,11,MI,35296.0
1996,11,MN,15571.0
1996,11,MO,21235.0
1996,11,MS,6537.0
1996,11,MT,
1996,11,NC,32301.0
1996,11,ND,838.0
1996,11,NE,5383.0
1996,11,NH,2152.0
1996,11,NJ,27052.0
1996,11,NM,7454.0
1996,11,NV,8540.0
1996,11,NY,57509.0
1996,11,OH,30874.0
1996,11,OK,15160.0
1996,11,OR,15794.0
1996,11,PA,28916.0
1996,11,RI,2932.0
1996,11,SC,18279.0
1996,11,SD,1298.0
1996,11,TN,20312.0
1996,11,TX,88311.0
1996,11,UT,9581.0
1996,11,VA,21084.0
1996,11,VT,3.0
1996,11,WA,25209.0
1996,11,WI,14816.0
1996,11,WV,3717.0
1996,11,WY,1537.0
1996,12,AK,2373.0
1996,12,AL,129814.0
1996,12,AR,10107.0
1996,12,AZ,25189.0
1996,12,CA,140139.0
1996,12,CO,76159.0
1996,12,CT,11036.0
1996,12,DC,31734.0
1996,12,DE,1809.0
1996,12,FL,288941.0
1996,12,GA,35565.0
1996,12,HI,6089.0
1996,12,IA,6681.0
1996,12,ID,3229.0
1996,12,IL,24035.0
1996,12,IN,17332.0
1996,12,KS,3386.0
1996,12,KY,5273.0
1996,12,LA,47410.0
1996,12,MA,17380.0
1996,12,MD,25411.0
1996,12,ME,3414.0
1996,12,MI,34190.0
1996,12,MN,14415.0
1996,12,MO,21175.0
1996,12,MS,6799.0
1996,12,MT,
1996,12,NC,32450.0
1996,12,ND,1240.0
1996,12,NE,5570.0
1996,12,NH,2199.0
1996,12,NJ,28775.0
1996,12,NM,7987.0
1996,12,NV,8389.0
1996,12,NY,66504.0
1996,12,OH,35279.0
1996,12,OK,15857.0
1996,12,OR,16078.0
1996,12,PA,29083.0
1996,12,RI,3066.0
1996,12,SC,19106.0
1996,12,SD,1142.0
1996,12,TN,21194.0
1996,12,TX,91326.0
1996,12,UT,9778.0
1996,12,VA,21169.0
1996,12,VT,12381.0
1996,12,WA,23865.0
1996,12,WI,14980.0
1996,12,WV,3714.0
1996,12,WY,1463.0
1997,1,AK,2010.0
1997,1,AL,353.0
1997,1,AR,9660.0
1997,1,AZ,27371.0
1997,1,CA,141634.0
1997,1,CO,11946.0
1997,1,CT,10631.0
1997,1,DC,14.0
1997,1,DE,3723.0
1997,1,FL,3.0
1997,1,GA,36953.0
1997,1,HI,6261.0
1997,1,IA,6223.0
1997,1,ID,3370.0
1997,1,IL,22359.0
1997,1,IN,16394.0
1997,1,KS,3131.0
1997,1,KY,4876.0
1997,1,LA,22395.0
1997,1,MA,17452.0
1997,1,MD,25288.0
1997,1,ME,2865.0
1997,1,MI,34257.0
1997,1,MN,9246.0
1997,1,MO,19091.0
1997,1,MS,7231.0
1997,1,MT,1248.0
1997,1,NC,34094.0
1997,1,ND,1043.0
1997,1,NE,5279.0
1997,1,NH,400.0
1997,1,NJ,27526.0
1997,1,NM,8106.0
1997,1,NV,8787.0
1997,1,NY,56505.0
1997,1,OH,25460.0
1997,1,OK,14958.0
1997,1,OR,16604.0
1997,1,PA,28862.0
1997,1,RI,3013.0
1997,1,SC,19186.0
1997,1,SD,911.0
1997,1,TN,19671.0
1997,1,TX,87149.0
1997,1,UT,9250.0
1997,1,VA,21841.0
1997,1,VT,
1997,1,WA,26083.0
1997,1,WI,13224.0
1997,1,WV,3866.0
1997,1,WY,1511.0
1997,2,AK,1898.0
1997,2,AL,286.0
1997,2,AR,8214.0
1997,2,AZ,24822.0
1997,2,CA,127465.0
1997,2,CO,10917.0
1997,2,CT,9682.0
1997,2,DC,14.0
1997,2,DE,3103.0
1997,2,FL,3.0
1997,2,GA,29891.0
1997,2,HI,5851.0
1997,2,IA,5974.0
1997,2,ID,3404.0
1997,2,IL,20838.0
1997,2,IN,14825.0
1997,2,KS,2668.0
1997,2,KY,5292.0
1997,2,LA,18772.0
1997,2,MA,15528.0
1997,2,MD,21065.0
1997,2,ME,2766.0
1997,2,MI,30116.0
1997,2,MN,9350.0
1997,2,MO,17806.0
1997,2,MS,6294.0
1997,2,MT,1197.0
1997,2,NC,28907.0
1997,2,ND,1046.0
1997,2,NE,4723.0
1997,2,NH,312.0
1997,2,NJ,24195.0
1997,2,NM,7402.0
1997,2,NV,8200.0
1997,2,NY,50398.0
1997,2,OH,24865.0
1997,2,OK,13287.0
1997,2,OR,15153.0
1997,2,PA,26906.0
1997,2,RI,2872.0
1997,2,SC,16478.0
1997,2,SD,907.0
1997,2,TN,17416.0
1997,2,TX,77109.0
1997,2,UT,8768.0
1997,2,VA,18722.0
1997,2,VT,
1997,2,WA,22958.0
1997,2,WI,12206.0
1997,2,WV,3236.0
1997,2,WY,1372.0
1997,3,AK,1936.0
1997,3,AL,321.0
1997,3,AR,9353.0
1997,3,AZ,26389.0
1997,3,CA,137227.0
1997,3,CO,12035.0
1997,3,CT,10538.0
1997,3,DC,14.0
1997,3,DE,3263.0
1997,3,FL,3.0
1997,3,GA,32975.0
1997,3,HI,6606.0
1997,3,IA,7010.0
1997,3,ID,3725.0
1997,3,IL,23464.0
1997,3,IN,17298.0
1997,3,KS,3191.0
1997,3,KY,4762.0
1997,3,LA,21934.0
1997,3,MA,16865.0
1997,3,MD,22433.0
1997,3,ME,2714.0
1997,3,MI,35947.0
1997,3,MN,9906.0
1997,3,MO,18990.0
1997,3,MS,6714.0
1997,3,MT,1323.0
1997,3,NC,32100.0
1997,3,ND,1150.0
1997,3,NE,5644.0
1997,3,NH,371.0
1997,3,NJ,26362.0
1997,3,NM,7624.0
1997,3,NV,8292.0
1997,3,NY,54570.0
1997,3,OH,26867.0
1997,3,OK,14691.0
1997,3,OR,16979.0
1997,3,PA,29957.0
1997,3,RI,2958.0
1997,3,SC,18500.0
1997,3,SD,1226.0
1997,3,TN,18986.0
1997,3,TX,87682.0
1997,3,UT,9983.0
1997,3,VA,20823.0
1997,3,VT,
1997,3,WA,26078.0
1997,3,WI,13748.0
1997,3,WV,3422.0
1997,3,WY,1584.0
1997,4,AK,2133.0
1997,4,AL,334.0
1997,4,AR,9158.0
1997,4,AZ,26072.0
1997,4,CA,132954.0
1997,4,CO,11021.0
1997,4,CT,10547.0
1997,4,DC,14.0
1997,4,DE,3386.0
1997,4,FL,3.0
1997,4,GA,31109.0
1997,4,HI,6184.0
1997,4,IA,7133.0
1997,4,ID,3558.0
1997,4,IL,24013.0
1997,4,IN,16766.0
1997,4,KS,3051.0
1997,4,KY,4748.0
1997,4,LA,20882.0
1997,4,MA,17307.0
1997,4,MD,23685.0
1997,4,ME,3044.0
1997,4,MI,35703.0
1997,4,MN,11114.0
1997,4,MO,18705.0
1997,4,MS,6798.0
1997,4,MT,1332.0
1997,4,NC,32250.0
1997,4,ND,1150.0
1997,4,NE,5454.0
1997,4,NH,414.0
1997,4,NJ,26003.0
1997,4,NM,7892.0
1997,4,NV,8373.0
1997,4,NY,55371.0
1997,4,OH,26298.0
1997,4,OK,13869.0
1997,4,OR,15610.0
1997,4,PA,29531.0
1997,4,RI,2969.0
1997,4,SC,18424.0
1997,4,SD,1210.0
1997,4,TN,19068.0
1997,4,TX,86264.0
1997,4,UT,9545.0
1997,4,VA,20566.0
1997,4,VT,
1997,4,WA,24851.0
1997,4,WI,14943.0
1997,4,WV,3403.0
1997,4,WY,1544.0
1997,5,AK,2363.0
1997,5,AL,330.0
1997,5,AR,10014.0
1997,5,AZ,26811.0
1997,5,CA,132427.0
1997,5,CO,12061.0
1997,5,CT,11272.0
1997,5,DC,12.0
1997,5,DE,3640.0
1997,5,FL,3.0
1997,5,GA,35262.0
1997,5,HI,5875.0
1997,5,IA,7693.0
1997,5,ID,4111.0
1997,5,IL,25814.0
1997,5,IN,17311.0
1997,5,KS,3332.0
1997,5,KY,5522.0
1997,5,LA,23105.0
1997,5,MA,19175.0
1997,5,MD,24343.0
1997,5,ME,3509.0
1997,5,MI,38713.0
1997,5,MN,12747.0
1997,5,MO,19829.0
1997,5,MS,7407.0
1997,5,MT,1519.0
1997,5,NC,34030.0
1997,5,ND,1428.0
1997,5,NE,5658.0
1997,5,NH,381.0
1997,5,NJ,28372.0
1997,5,NM,8346.0
1997,5,NV,8784.0
1997,5,NY,59139.0
1997,5,OH,29820.0
1997,5,OK,15153.0
1997,5,OR,15983.0
1997,5,PA,31623.0
1997,5,RI,3242.0
1997,5,SC,20230.0
1997,5,SD,1240.0
1997,5,TN,20084.0
1997,5,TX,92026.0
1997,5,UT,10276.0
1997,5,VA,21563.0
1997,5,VT,
1997,5,WA,26462.0
1997,5,WI,16275.0
1997,5,WV,3583.0
1997,5,WY,1773.0
1997,6,AK,2450.0
1997,6,AL,29451.0
1997,6,AR,10442.0
1997,6,AZ,25740.0
1997,6,CA,128445.0
1997,6,CO,14718.0
1997,6,CT,10932.0
1997,6,DC,12.0
1997,6,DE,3487.0
1997,6,FL,58376.0
1997,6,GA,32271.0
1997,6,HI,5918.0
1997,6,IA,8028.0
1997,6,ID,4343.0
1997,6,IL,25893.0
1997,6,IN,17545.0
1997,6,KS,3513.0
